episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/defensive_policy/num_agent_steps_trained,info/learner/defensive_policy/num_grad_updates_lifetime,info/learner/defensive_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/defensive_policy/learner_stats/allreduce_latency,info/learner/defensive_policy/learner_stats/grad_gnorm,info/learner/defensive_policy/learner_stats/cur_kl_coeff,info/learner/defensive_policy/learner_stats/cur_lr,info/learner/defensive_policy/learner_stats/total_loss,info/learner/defensive_policy/learner_stats/policy_loss,info/learner/defensive_policy/learner_stats/vf_loss,info/learner/defensive_policy/learner_stats/vf_explained_var,info/learner/defensive_policy/learner_stats/kl,info/learner/defensive_policy/learner_stats/entropy,info/learner/defensive_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,0,14,0,0,880000,880000,88000,88000,8000,8000,580.2841010446415,580.2841010446415,88000,8000,880000,False,0,11,c8b62_00000,2025-12-08_19-57-47,1765223867,13.791749000549316,157.2549912929535,8335,5be016125046,172.17.0.2,157.2549912929535,11,88000,88000,880000,880000,nan,nan,nan,nan,0,0,[],[],14225.223,6885.177,7326.131,1091.982,13.468,88000,88000,880000,880000,22.005263157894735,41.29999999999999,[],[],1000.0,12600.5,599.5,0.0,0.26219785389800865,0.1,5.000000000000001e-05,-0.0044721882710776605,-0.005458956891088746,4.921418605530192e-08,0.969832687030236,0.00986722558828357,2.845068186322848,0.0
nan,nan,nan,nan,0,0,14,0,0,960000,960000,96000,96000,8000,8000,446.24870314048303,446.24870314048303,96000,8000,960000,False,0,12,c8b62_00000,2025-12-08_19-58-05,1765223885,17.930932998657227,175.18592429161072,8335,5be016125046,172.17.0.2,175.18592429161072,12,96000,96000,960000,960000,nan,nan,nan,nan,0,0,[],[],14638.863,7180.294,7445.619,1074.457,12.494,96000,96000,960000,960000,21.62727272727273,41.36363636363635,[],[],1000.0,13800.5,599.5,0.0,0.2752051553875208,0.1,5.000000000000001e-05,-0.005877720585267525,-0.006946590899800261,4.324674293195348e-08,0.9759265644848347,0.010688306814727185,2.8353540696700414,0.0
nan,nan,nan,nan,0,0,14,0,0,1040000,1040000,104000,104000,8000,8000,535.0081335209021,535.0081335209021,104000,8000,1040000,False,0,13,c8b62_00000,2025-12-08_19-58-20,1765223900,14.95632791519165,190.14225220680237,8335,5be016125046,172.17.0.2,190.14225220680237,13,104000,104000,1040000,1040000,nan,nan,nan,nan,0,0,[],[],14740.603,7263.813,7464.275,1071.772,12.053,104000,104000,1040000,1040000,22.395238095238092,41.39999999999999,[],[],1000.0,15000.5,599.5,0.0,0.27256700582802296,0.1,5.000000000000001e-05,-0.006163009265437722,-0.007293465022036496,2.605194014367503e-08,0.9886482081313928,0.011304345756786157,2.807505797743797,0.0
nan,nan,nan,nan,0,0,14,0,0,1120000,1120000,112000,112000,8000,8000,479.75968915792805,479.75968915792805,112000,8000,1120000,False,0,14,c8b62_00000,2025-12-08_19-58-37,1765223917,16.678202152252197,206.82045435905457,8335,5be016125046,172.17.0.2,206.82045435905457,14,112000,112000,1120000,1120000,nan,nan,nan,nan,0,0,[],[],15017.801,-4113.084,19118.938,418.433,11.504,112000,112000,1120000,1120000,22.759999999999998,41.39999999999999,[],[],1000.0,16200.5,599.5,0.0,0.27594705026596783,0.1,5.000000000000001e-05,-0.0051675541060588635,-0.006044126690831035,2.5512294256439342e-08,0.9885176829000314,0.008765521045400721,2.80097725490729,0.0
nan,nan,nan,nan,0,0,14,0,0,1200000,1200000,120000,120000,8000,8000,643.5024863531246,643.5024863531246,120000,8000,1200000,False,0,15,c8b62_00000,2025-12-08_19-58-49,1765223929,12.435420274734497,219.25587463378906,8335,5be016125046,172.17.0.2,219.25587463378906,15,120000,120000,1200000,1200000,nan,nan,nan,nan,0,0,[],[],14834.614,-4163.169,18985.583,421.372,11.755,120000,120000,1200000,1200000,23.11666666666666,41.4,[],[],1000.0,17400.5,599.5,0.0,0.28076797526329755,0.1,5.000000000000001e-05,-0.006013579221301673,-0.0066989295822956286,2.417660328120815e-08,0.9900146979590257,0.006853309171480457,2.783137575785319,0.0
nan,nan,nan,nan,0,0,14,0,0,1280000,1280000,128000,128000,8000,8000,513.4891545903364,513.4891545903364,128000,8000,1280000,False,0,16,c8b62_00000,2025-12-08_19-59-05,1765223945,15.583040237426758,234.83891487121582,8335,5be016125046,172.17.0.2,234.83891487121582,16,128000,128000,1280000,1280000,nan,nan,nan,nan,0,0,[],[],14917.111,-4216.316,19120.933,418.39,12.047,128000,128000,1280000,1280000,23.38888888888889,41.41111111111111,[],[],1000.0,18600.5,599.5,0.0,0.29219397069265446,0.1,5.000000000000001e-05,-0.0065744168421103194,-0.0073825369878128795,2.5281645272823284e-08,0.9874099853138129,0.008080992972033225,2.772082134683927,0.0
nan,nan,nan,nan,0,0,14,0,0,1360000,1360000,136000,136000,8000,8000,593.5210740693408,593.5210740693408,136000,8000,1360000,False,0,17,c8b62_00000,2025-12-08_19-59-19,1765223959,13.48246145248413,248.32137632369995,8335,5be016125046,172.17.0.2,248.32137632369995,17,136000,136000,1360000,1360000,nan,nan,nan,nan,0,0,[],[],14888.111,-4235.916,19111.234,418.602,12.35,136000,136000,1360000,1360000,22.174999999999997,41.39999999999999,[],[],1000.0,19800.5,599.5,0.0,0.3054454767455657,0.1,5.000000000000001e-05,-0.006907794488749157,-0.0079779433462924,2.252123174839582e-08,0.99010231350859,0.010701312976016198,2.7619580827156702,0.0
nan,nan,nan,nan,0,0,14,0,0,1440000,1440000,144000,144000,8000,8000,630.3507952633112,630.3507952633112,144000,8000,1440000,False,0,18,c8b62_00000,2025-12-08_19-59-31,1765223971,12.694183349609375,261.0155596733093,8335,5be016125046,172.17.0.2,261.0155596733093,18,144000,144000,1440000,1440000,nan,nan,nan,nan,0,0,[],[],14776.402,-4303.009,19066.508,419.584,12.456,144000,144000,1440000,1440000,23.500000000000004,41.4,[],[],1000.0,21000.5,599.5,0.0,0.29804140981286764,0.1,5.000000000000001e-05,-0.006750545488393982,-0.007754742563314115,1.7307467858514632e-08,0.9932062919437885,0.010041849468440583,2.7420022185643513,0.0
nan,nan,nan,nan,0,0,14,0,0,1520000,1520000,152000,152000,8000,8000,533.7838733200218,533.7838733200218,152000,8000,1520000,False,0,19,c8b62_00000,2025-12-08_19-59-46,1765223986,14.993613481521606,276.00917315483093,8335,5be016125046,172.17.0.2,276.00917315483093,19,152000,152000,1520000,1520000,nan,nan,nan,nan,0,0,[],[],14902.884,-4133.392,19022.657,420.551,13.177,152000,152000,1520000,1520000,24.14210526315789,41.473684210526315,[],[],1000.0,22200.5,599.5,0.0,0.29912432222316665,0.1,5.000000000000001e-05,-0.006595618753490271,-0.007497710627891744,1.6779931276689198e-08,0.993489276021719,0.009020799173194973,2.7270087377230325,0.0
nan,nan,nan,nan,0,0,14,0,0,1600000,1600000,160000,160000,8000,8000,597.2140821886921,597.2140821886921,160000,8000,1600000,False,0,20,c8b62_00000,2025-12-08_20-00-00,1765224000,13.399109125137329,289.40828227996826,8335,5be016125046,172.17.0.2,289.40828227996826,20,160000,160000,1600000,1600000,nan,nan,nan,nan,0,0,[],[],14590.618,-4409.407,18986.256,421.357,13.329,160000,160000,1600000,1600000,23.757894736842104,41.5,[],[],1000.0,23400.5,599.5,0.0,0.3064640899250905,0.1,5.000000000000001e-05,-0.0061692227043386085,-0.0070600349686962246,1.612853290996104e-08,0.9935656253993511,0.008908010984920717,2.7183800172805785,0.0
30.010000000013694,30.010000000013694,30.010000000013694,3001.0,48,0,14,0,0,1680000,1680000,168000,168000,8000,8000,552.4567602448711,552.4567602448711,168000,8000,1680000,False,48,21,c8b62_00000,2025-12-08_20-00-14,1765224014,14.48517918586731,303.89346146583557,8335,5be016125046,172.17.0.2,303.89346146583557,21,168000,168000,1680000,1680000,30.010000000013694,30.010000000013694,30.010000000013694,3001.0,48,0,"[30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",14660.06,-4258.414,18904.47,423.18,13.569,168000,168000,1680000,1680000,22.455000000000005,41.55,"[30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",1000.0,24600.5,599.5,0.0,0.3027150652433435,0.1,5.000000000000001e-05,-0.005101204594611772,-0.0069066764881912,0.0006332923612353625,0.17169153362512588,0.011721795394729687,2.705134311715762,0.0
30.010000000013694,30.010000000013694,30.010000000013694,3001.0,8,0,14,0,0,1760000,1760000,176000,176000,8000,8000,582.9618231636553,582.9618231636553,176000,8000,1760000,False,56,22,c8b62_00000,2025-12-08_20-00-28,1765224028,13.727979898452759,317.62144136428833,8335,5be016125046,172.17.0.2,317.62144136428833,22,176000,176000,1760000,1760000,30.010000000013694,30.010000000013694,30.010000000013694,3001.0,8,0,"[30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",14239.64,-4544.084,18769.514,426.223,13.787,176000,176000,1760000,1760000,23.60526315789474,41.6,"[30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",1000.0,25800.5,599.5,0.0,0.3017406735941768,0.1,5.000000000000001e-05,-0.00632268364012513,-0.007468475177690077,0.00012769923737626716,0.4648046816388766,0.010180923069359173,2.723270335594813,0.0
30.010000000013694,30.010000000013694,30.010000000013694,3001.0,0,0,14,0,0,1840000,1840000,184000,184000,8000,8000,563.3188207659738,563.3188207659738,184000,8000,1840000,False,56,23,c8b62_00000,2025-12-08_20-00-42,1765224042,14.205554962158203,331.82699632644653,8335,5be016125046,172.17.0.2,331.82699632644653,23,184000,184000,1840000,1840000,30.010000000013694,30.010000000013694,30.010000000013694,3001.0,0,0,"[30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",14164.491,-4605.771,18756.055,426.529,13.788,184000,184000,1840000,1840000,22.826315789473682,41.6,"[30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694, 30.010000000013694]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",1000.0,27000.5,599.5,0.0,0.31453011692812044,0.1,5.000000000000001e-05,-0.0057183472643131,-0.00669796292243215,8.798882027501046e-05,0.42470383579532306,0.00891626541339671,2.6965082722902296,0.0
